stock_code,trading_days,date_span,completeness,max_gap,extreme_changes,max_zero_streak,avg_volume,start_date,end_date,score
002334.SZ,970,1457,0.665751544269046,11.0,0,0,306382.6381443299,2020-01-02,2023-12-29,587.389250303379
300366.SZ,970,1457,0.665751544269046,11.0,3,0,306141.687628866,2020-01-02,2023-12-29,587.3890929546951
600728.SH,970,1457,0.665751544269046,11.0,0,0,306077.0020618557,2020-01-02,2023-12-29,587.3890506917868
300145.SZ,970,1457,0.665751544269046,11.0,0,9,305310.75154639175,2020-01-02,2023-12-29,587.3885493743132
000768.SZ,970,1457,0.665751544269046,11.0,0,0,305264.1762886598,2020-01-02,2023-12-29,587.3885188620186
002446.SZ,970,1457,0.665751544269046,11.0,0,0,304799.91443298967,2020-01-02,2023-12-29,587.3882144609365
002431.SZ,970,1457,0.665751544269046,11.0,0,0,304227.59175257734,2020-01-02,2023-12-29,587.3878385692313
600481.SH,970,1457,0.665751544269046,11.0,0,0,304158.1742268041,2020-01-02,2023-12-29,587.3877929289146
300310.SZ,970,1457,0.665751544269046,11.0,0,0,304004.28969072166,2020-01-02,2023-12-29,587.3876917164639
000829.SZ,970,1457,0.665751544269046,11.0,0,0,303569.8525773196,2020-01-02,2023-12-29,587.3874057031351
601998.SH,970,1457,0.665751544269046,11.0,0,0,303538.4979381443,2020-01-02,2023-12-29,587.387385044855
000521.SZ,970,1457,0.665751544269046,11.0,0,0,303476.9556701031,2020-01-02,2023-12-29,587.3873444909843
002314.SZ,970,1457,0.665751544269046,11.0,0,0,303290.53402061854,2020-01-02,2023-12-29,587.3872215964363
002460.SZ,970,1457,0.665751544269046,11.0,0,0,303176.0443298969,2020-01-02,2023-12-29,587.3871460840711
002121.SZ,970,1457,0.665751544269046,11.0,0,5,302656.8030927835,2020-01-02,2023-12-29,587.386803257067
600187.SH,970,1457,0.665751544269046,11.0,0,0,302566.1855670103,2020-01-02,2023-12-29,587.3867433669249
300068.SZ,970,1457,0.665751544269046,11.0,2,0,302166.6463917526,2020-01-02,2023-12-29,587.3864790929243
600527.SH,970,1457,0.665751544269046,11.0,0,0,301072.4381443299,2020-01-02,2023-12-29,587.3857535392606
600186.SH,970,1457,0.665751544269046,11.0,0,1,300789.6206185567,2020-01-02,2023-12-29,587.3855655781804
600531.SH,970,1457,0.665751544269046,11.0,0,0,300561.2855670103,2020-01-02,2023-12-29,587.3854136972731
603799.SH,970,1457,0.665751544269046,11.0,0,0,300406.39278350514,2020-01-02,2023-12-29,587.3853106020305
600346.SH,970,1457,0.665751544269046,11.0,0,0,300282.4845360825,2020-01-02,2023-12-29,587.3852280915387
601619.SH,970,1457,0.665751544269046,11.0,0,0,299364.3567010309,2020-01-02,2023-12-29,587.3846156473951
000988.SZ,970,1457,0.665751544269046,11.0,0,0,299329.3515463917,2020-01-02,2023-12-29,587.3845922597849
000959.SZ,970,1457,0.665751544269046,11.0,0,10,299250.7030927835,2020-01-02,2023-12-29,587.3845397032785
600478.SH,970,1457,0.665751544269046,11.0,0,0,299157.1649484536,2020-01-02,2023-12-29,587.3844771788115
002714.SZ,970,1457,0.665751544269046,11.0,0,0,298687.40515463916,2020-01-02,2023-12-29,587.3841628775081
600199.SH,970,1457,0.665751544269046,11.0,0,0,297968.11649484537,2020-01-02,2023-12-29,587.3836806651956
002585.SZ,970,1457,0.665751544269046,11.0,0,0,297929.12783505156,2020-01-02,2023-12-29,587.3836544938854
600664.SH,970,1457,0.665751544269046,11.0,0,0,297919.6948453608,2020-01-02,2023-12-29,587.3836481614348
600547.SH,970,1457,0.665751544269046,11.0,0,1,297121.74329896906,2020-01-02,2023-12-29,587.3831117622589
601127.SH,970,1457,0.665751544269046,11.0,0,1,296689.3113402062,2020-01-02,2023-12-29,587.3828204705591
000821.SZ,970,1457,0.665751544269046,11.0,0,0,296597.21855670103,2020-01-02,2023-12-29,587.3827583808475
603000.SH,970,1457,0.665751544269046,11.0,0,0,296572.38350515463,2020-01-02,2023-12-29,587.3827416335511
000813.SZ,970,1457,0.665751544269046,11.0,0,2,296391.6567010309,2020-01-02,2023-12-29,587.3826197197837
600596.SH,970,1457,0.665751544269046,11.0,0,7,296166.89278350514,2020-01-02,2023-12-29,587.382467995928
002366.SZ,970,1457,0.665751544269046,11.0,0,1,295895.2268041237,2020-01-02,2023-12-29,587.3822844576999
002277.SZ,970,1457,0.665751544269046,11.0,0,2,295656.71855670103,2020-01-02,2023-12-29,587.3821231819535
002047.SZ,970,1457,0.665751544269046,11.0,0,0,295649.12474226806,2020-01-02,2023-12-29,587.3821180449918
300251.SZ,970,1457,0.665751544269046,11.0,1,0,295231.27216494846,2020-01-02,2023-12-29,587.3818351781139
000700.SZ,970,1457,0.665751544269046,11.0,0,0,294790.25051546394,2020-01-02,2023-12-29,587.38153619225
000897.SZ,970,1457,0.665751544269046,11.0,0,1,294701.25257731957,2020-01-02,2023-12-29,587.3814758028219
000815.SZ,970,1457,0.665751544269046,11.0,0,10,294045.59278350516,2020-01-02,2023-12-29,587.3810303428809
600061.SH,970,1457,0.665751544269046,11.0,0,0,294021.2855670103,2020-01-02,2023-12-29,587.3810138092962
600325.SH,970,1457,0.665751544269046,11.0,0,0,293861.5391752577,2020-01-02,2023-12-29,587.3809051169884
600691.SH,970,1457,0.665751544269046,11.0,0,0,293658.76288659795,2020-01-02,2023-12-29,587.3807670617717
000878.SZ,970,1457,0.665751544269046,11.0,0,0,292853.91752577317,2020-01-02,2023-12-29,587.3802181610245
000333.SZ,970,1457,0.665751544269046,11.0,0,0,292813.6567010309,2020-01-02,2023-12-29,587.380190663728
600880.SH,970,1457,0.665751544269046,11.0,0,0,292702.8515463917,2020-01-02,2023-12-29,587.380114966612
601236.SH,970,1457,0.665751544269046,11.0,0,6,292346.61030927836,2020-01-02,2023-12-29,587.379871404256
601633.SH,970,1457,0.665751544269046,11.0,0,0,291887.8628865979,2020-01-02,2023-12-29,587.3795573208066
002936.SZ,970,1457,0.665751544269046,11.0,0,0,291792.73298969073,2020-01-02,2023-12-29,587.37949212791
600633.SH,970,1457,0.665751544269046,11.0,0,0,291495.1762886598,2020-01-02,2023-12-29,587.3792880738216
002839.SZ,970,1457,0.665751544269046,11.0,0,0,291364.75257731957,2020-01-02,2023-12-29,587.3791985680865
000690.SZ,970,1457,0.665751544269046,11.0,0,0,291000.39896907215,2020-01-02,2023-12-29,587.378948311076
002570.SZ,970,1457,0.665751544269046,11.0,0,0,290490.675257732,2020-01-02,2023-12-29,587.3785976800095
002424.SZ,970,1457,0.665751544269046,11.0,0,0,289244.1587628866,2020-01-02,2023-12-29,587.3777376218986
002169.SZ,970,1457,0.665751544269046,11.0,0,0,289220.38659793814,2020-01-02,2023-12-29,587.3777211838417
600959.SH,970,1457,0.665751544269046,11.0,0,0,288819.6237113402,2020-01-02,2023-12-29,587.3774438593956
002307.SZ,970,1457,0.665751544269046,11.0,0,1,288799.8855670103,2020-01-02,2023-12-29,587.3774301908296
000428.SZ,970,1457,0.665751544269046,11.0,0,0,287994.1350515464,2020-01-02,2023-12-29,587.3768714137155
601233.SH,970,1457,0.665751544269046,11.0,0,0,287934.4649484536,2020-01-02,2023-12-29,587.3768299711505
000008.SZ,970,1457,0.665751544269046,11.0,0,0,287787.19896907214,2020-01-02,2023-12-29,587.3767276540204
600126.SH,970,1457,0.665751544269046,11.0,0,0,287578.6587628866,2020-01-02,2023-12-29,587.3765826753167
300045.SZ,970,1457,0.665751544269046,11.0,4,0,287571.45463917527,2020-01-02,2023-12-29,587.3765776650779
002349.SZ,970,1457,0.665751544269046,11.0,0,0,287542.9649484536,2020-01-02,2023-12-29,587.3765578501744
600737.SH,970,1457,0.665751544269046,11.0,0,0,287001.94226804125,2020-01-02,2023-12-29,587.3761811896557
600239.SH,970,1457,0.665751544269046,11.0,0,1,286501.5041237113,2020-01-02,2023-12-29,587.3758321514559
300115.SZ,970,1457,0.665751544269046,11.0,1,0,286468.6824742268,2020-01-02,2023-12-29,587.3758092381975
000868.SZ,970,1457,0.665751544269046,11.0,0,1,286373.0350515464,2020-01-02,2023-12-29,587.3757424504014
000680.SZ,970,1457,0.665751544269046,11.0,0,0,286308.5525773196,2020-01-02,2023-12-29,587.375697411587
300267.SZ,970,1457,0.665751544269046,11.0,2,0,286287.69896907214,2020-01-02,2023-12-29,587.3756828438804
002197.SZ,970,1457,0.665751544269046,11.0,0,0,285796.11030927836,2020-01-02,2023-12-29,587.3753391270653
300024.SZ,970,1457,0.665751544269046,11.0,1,0,285634.6113402062,2020-01-02,2023-12-29,587.375226078605
002291.SZ,970,1457,0.665751544269046,11.0,0,0,285619.38041237113,2020-01-02,2023-12-29,587.3752154137346
000415.SZ,970,1457,0.665751544269046,11.0,0,0,285386.1144329897,2020-01-02,2023-12-29,587.3750520071283
300180.SZ,970,1457,0.665751544269046,11.0,2,0,285328.5969072165,2020-01-02,2023-12-29,587.3750116946406
002542.SZ,970,1457,0.665751544269046,11.0,0,0,285126.41134020616,2020-01-02,2023-12-29,587.3748699236937
002178.SZ,970,1457,0.665751544269046,11.0,0,0,285087.1886597938,2020-01-02,2023-12-29,587.3748424094128
601066.SH,970,1457,0.665751544269046,11.0,0,0,284903.44329896907,2020-01-02,2023-12-29,587.3747134636287
300370.SZ,970,1457,0.665751544269046,11.0,1,1,284372.3340206186,2020-01-02,2023-12-29,587.3743402824131
002077.SZ,970,1457,0.665751544269046,11.0,0,1,283878.77113402064,2020-01-02,2023-12-29,587.3739928576432
300170.SZ,970,1457,0.665751544269046,11.0,2,0,282850.9835051546,2020-01-02,2023-12-29,587.37326744302
002312.SZ,970,1457,0.665751544269046,11.0,0,10,282834.6257731959,2020-01-02,2023-12-29,587.3732558764015
002100.SZ,970,1457,0.665751544269046,11.0,0,0,282818.63402061857,2020-01-02,2023-12-29,587.3732445679218
002240.SZ,970,1457,0.665751544269046,11.0,0,0,281832.75979381445,2020-01-02,2023-12-29,587.3725461747202
300301.SZ,970,1457,0.665751544269046,11.0,4,9,281728.09278350516,2020-01-02,2023-12-29,587.3724718852166
000751.SZ,970,1457,0.665751544269046,11.0,0,0,281707.8319587629,2020-01-02,2023-12-29,587.3724575015027
002342.SZ,970,1457,0.665751544269046,11.0,0,8,281302.3453608247,2020-01-02,2023-12-29,587.3721694177387
000930.SZ,970,1457,0.665751544269046,11.0,0,0,281160.8082474227,2020-01-02,2023-12-29,587.3720687628871
600248.SH,970,1457,0.665751544269046,11.0,0,10,280845.24742268043,2020-01-02,2023-12-29,587.3718441676311
600362.SH,970,1457,0.665751544269046,11.0,0,0,280833.42989690724,2020-01-02,2023-12-29,587.3718357517989
600853.SH,970,1457,0.665751544269046,11.0,0,0,280761.58659793815,2020-01-02,2023-12-29,587.371784581086
300477.SZ,970,1457,0.665751544269046,11.0,1,0,280558.2824742268,2020-01-02,2023-12-29,587.3716397058236
300164.SZ,970,1457,0.665751544269046,11.0,1,10,280529.78041237115,2020-01-02,2023-12-29,587.3716193867599
002445.SZ,970,1457,0.665751544269046,11.0,0,1,280424.0175257732,2020-01-02,2023-12-29,587.371543970559
600657.SH,970,1457,0.665751544269046,11.0,0,0,280207.187628866,2020-01-02,2023-12-29,587.3713892669805
002271.SZ,970,1457,0.665751544269046,11.0,0,0,280016.7237113402,2020-01-02,2023-12-29,587.3712532761803
300197.SZ,970,1457,0.665751544269046,11.0,0,10,279436.6237113402,2020-01-02,2023-12-29,587.3708385154953
600893.SH,970,1457,0.665751544269046,11.0,0,1,279399.75773195876,2020-01-02,2023-12-29,587.3708121279166
000517.SZ,970,1457,0.665751544269046,11.0,0,0,279358.57113402063,2020-01-02,2023-12-29,587.3707826436487
002638.SZ,970,1457,0.665751544269046,11.0,0,5,278635.3680412371,2020-01-02,2023-12-29,587.3702642144294
000762.SZ,970,1457,0.665751544269046,11.0,0,0,278451.21958762885,2020-01-02,2023-12-29,587.3701319923991
000681.SZ,970,1457,0.665751544269046,11.0,0,0,278346.94329896907,2020-01-02,2023-12-29,587.3700570812932
002500.SZ,970,1457,0.665751544269046,11.0,0,6,278136.45670103095,2020-01-02,2023-12-29,587.3699057841645
002716.SZ,970,1457,0.665751544269046,11.0,0,10,277861.89278350514,2020-01-02,2023-12-29,587.3697082562744
000422.SZ,970,1457,0.665751544269046,11.0,0,1,276786.07835051545,2020-01-02,2023-12-29,587.3689324042322
300014.SZ,970,1457,0.665751544269046,11.0,0,0,276462.3515463917,2020-01-02,2023-12-29,587.3686983497616
002162.SZ,970,1457,0.665751544269046,11.0,0,0,276237.3886597938,2020-01-02,2023-12-29,587.3685355401428
002689.SZ,970,1457,0.665751544269046,11.0,0,0,276203.8474226804,2020-01-02,2023-12-29,587.3685112543991
300071.SZ,970,1457,0.665751544269046,11.0,3,3,275856.90618556703,2020-01-02,2023-12-29,587.3682598762501
600405.SH,970,1457,0.665751544269046,11.0,0,0,275688.4783505155,2020-01-02,2023-12-29,587.3681377269335
002739.SZ,970,1457,0.665751544269046,11.0,0,5,275626.8443298969,2020-01-02,2023-12-29,587.3680930092958
600237.SH,970,1457,0.665751544269046,11.0,0,0,275392.6463917526,2020-01-02,2023-12-29,587.3679229992644
600583.SH,970,1457,0.665751544269046,11.0,0,0,274497.75257731957,2020-01-02,2023-12-29,587.3672720394721
600141.SH,970,1457,0.665751544269046,11.0,0,0,273960.6505154639,2020-01-02,2023-12-29,587.3668803231473
300229.SZ,970,1457,0.665751544269046,11.0,3,0,273867.90515463916,2020-01-02,2023-12-29,587.3668126048642
600869.SH,970,1457,0.665751544269046,11.0,0,0,273755.2175257732,2020-01-02,2023-12-29,587.3667302948124
600015.SH,970,1457,0.665751544269046,11.0,0,0,273743.6082474227,2020-01-02,2023-12-29,587.3667218131607
002530.SZ,970,1457,0.665751544269046,11.0,0,5,273565.22577319585,2020-01-02,2023-12-29,587.3665914430167
000892.SZ,970,1457,0.665751544269046,11.0,0,0,273192.90927835053,2020-01-02,2023-12-29,587.3663190628423
300129.SZ,970,1457,0.665751544269046,11.0,3,5,272999.40103092784,2020-01-02,2023-12-29,587.3661773489856
002613.SZ,970,1457,0.665751544269046,11.0,0,0,272630.57216494845,2020-01-02,2023-12-29,587.3659069623952
600169.SH,970,1457,0.665751544269046,11.0,0,0,272534.3082474227,2020-01-02,2023-12-29,587.3658363316052
002926.SZ,970,1457,0.665751544269046,11.0,0,0,272248.1391752577,2020-01-02,2023-12-29,587.3656262161368
600396.SH,970,1457,0.665751544269046,11.0,0,1,272190.25154639175,2020-01-02,2023-12-29,587.3655836861334
002229.SZ,970,1457,0.665751544269046,11.0,0,0,272027.6391752577,2020-01-02,2023-12-29,587.3654641665211
002514.SZ,970,1457,0.665751544269046,11.0,0,0,271582.812371134,2020-01-02,2023-12-29,587.365136854737
600435.SH,970,1457,0.665751544269046,11.0,0,0,271433.4948453608,2020-01-02,2023-12-29,587.3650268639484
600556.SH,970,1457,0.665751544269046,11.0,0,1,271382.41752577317,2020-01-02,2023-12-29,587.3649892253086
000957.SZ,970,1457,0.665751544269046,11.0,0,10,271070.8525773196,2020-01-02,2023-12-29,587.3647594810329
300144.SZ,970,1457,0.665751544269046,11.0,0,0,270809.20721649483,2020-01-02,2023-12-29,587.3645663427834
600507.SH,970,1457,0.665751544269046,11.0,0,0,270617.25463917525,2020-01-02,2023-12-29,587.3644245308184
002004.SZ,970,1457,0.665751544269046,11.0,0,0,270596.10412371135,2020-01-02,2023-12-29,587.364408898952
000006.SZ,970,1457,0.665751544269046,11.0,0,0,270212.8206185567,2020-01-02,2023-12-29,587.3641254109144
000735.SZ,970,1457,0.665751544269046,11.0,0,0,270190.6587628866,2020-01-02,2023-12-29,587.3641090070424
000862.SZ,970,1457,0.665751544269046,11.0,0,6,268912.8824742268,2020-01-02,2023-12-29,587.3631609339224
600602.SH,970,1457,0.665751544269046,11.0,0,0,268757.024742268,2020-01-02,2023-12-29,587.3630449838537
600123.SH,970,1457,0.665751544269046,11.0,2,0,268690.1680412371,2020-01-02,2023-12-29,587.362995225326
601838.SH,970,1457,0.665751544269046,11.0,0,0,268470.37216494844,2020-01-02,2023-12-29,587.3628315535343
002622.SZ,970,1457,0.665751544269046,11.0,0,0,268304.8463917526,2020-01-02,2023-12-29,587.3627082056926
002329.SZ,970,1457,0.665751544269046,11.0,0,0,267883.91237113404,2020-01-02,2023-12-29,587.3623941875188
600895.SH,970,1457,0.665751544269046,11.0,0,0,267738.88041237113,2020-01-02,2023-12-29,587.3622858788937
000558.SZ,970,1457,0.665751544269046,11.0,0,10,267504.0,2020-01-02,2023-12-29,587.3621103477033
300077.SZ,970,1457,0.665751544269046,11.0,4,5,267153.3773195876,2020-01-02,2023-12-29,587.3618480328572
600601.SH,970,1457,0.665751544269046,11.0,0,1,266784.91443298967,2020-01-02,2023-12-29,587.361571999787
000636.SZ,970,1457,0.665751544269046,11.0,0,0,266228.75979381445,2020-01-02,2023-12-29,587.3611546350693
601698.SH,970,1457,0.665751544269046,11.0,0,0,266179.38041237113,2020-01-02,2023-12-29,587.3611175363156
300510.SZ,970,1457,0.665751544269046,11.0,2,0,266125.6360824742,2020-01-02,2023-12-29,587.3610771503517
600888.SH,970,1457,0.665751544269046,11.0,0,6,265986.6886597938,2020-01-02,2023-12-29,587.3609727010486
600653.SH,970,1457,0.665751544269046,11.0,0,0,265951.93195876287,2020-01-02,2023-12-29,587.3609465652735
002418.SZ,970,1457,0.665751544269046,11.0,0,1,265898.9608247423,2020-01-02,2023-12-29,587.3609067263369
002266.SZ,970,1457,0.665751544269046,11.0,0,1,265125.74948453606,2020-01-02,2023-12-29,587.3603242984691
600335.SH,970,1457,0.665751544269046,11.0,0,0,264938.1680412371,2020-01-02,2023-12-29,587.3601827451679
000887.SZ,970,1457,0.665751544269046,11.0,0,0,264517.70721649483,2020-01-02,2023-12-29,587.359865091256
000426.SZ,970,1457,0.665751544269046,11.0,0,0,263924.9030927835,2020-01-02,2023-12-29,587.3594163748829
600517.SH,970,1457,0.665751544269046,11.0,0,0,263152.46597938146,2020-01-02,2023-12-29,587.3588301727192
600789.SH,970,1457,0.665751544269046,11.0,0,0,262902.1463917526,2020-01-02,2023-12-29,587.3586398360895
002154.SZ,970,1457,0.665751544269046,11.0,0,0,262815.1608247423,2020-01-02,2023-12-29,587.3585736520506
600673.SH,970,1457,0.665751544269046,11.0,0,10,262550.2793814433,2020-01-02,2023-12-29,587.3583719787489
300110.SZ,970,1457,0.665751544269046,11.0,2,0,262145.1742268041,2020-01-02,2023-12-29,587.3580631491692
002063.SZ,970,1457,0.665751544269046,11.0,0,0,261933.38350515463,2020-01-02,2023-12-29,587.3579015017049
600390.SH,970,1457,0.665751544269046,11.0,0,0,261912.25979381445,2020-01-02,2023-12-29,587.3578853720445
000863.SZ,970,1457,0.665751544269046,11.0,0,5,261755.0969072165,2020-01-02,2023-12-29,587.357765324622
600798.SH,970,1457,0.665751544269046,11.0,0,0,261658.51340206186,2020-01-02,2023-12-29,587.357691514438
000400.SZ,970,1457,0.665751544269046,11.0,0,0,261433.86907216496,2020-01-02,2023-12-29,587.3575197333207
300061.SZ,970,1457,0.665751544269046,11.0,4,0,261263.40103092784,2020-01-02,2023-12-29,587.3573892812179
300072.SZ,970,1457,0.665751544269046,11.0,0,0,260892.98041237114,2020-01-02,2023-12-29,587.3571055200498
002191.SZ,970,1457,0.665751544269046,11.0,0,0,260637.29072164948,2020-01-02,2023-12-29,587.3569094135188
300263.SZ,970,1457,0.665751544269046,11.0,1,0,260083.8443298969,2020-01-02,2023-12-29,587.3564842765791
002061.SZ,970,1457,0.665751544269046,11.0,0,0,260006.66082474226,2020-01-02,2023-12-29,587.3564249152117
000090.SZ,970,1457,0.665751544269046,11.0,0,0,259805.61134020617,2020-01-02,2023-12-29,587.3562702064971
000703.SZ,970,1457,0.665751544269046,11.0,0,0,259723.8288659794,2020-01-02,2023-12-29,587.3562072401636
600310.SH,970,1457,0.665751544269046,11.0,0,10,259663.30927835053,2020-01-02,2023-12-29,587.3561606318821
002168.SZ,970,1457,0.665751544269046,11.0,0,5,259606.35154639176,2020-01-02,2023-12-29,587.3561167567882
600354.SH,970,1457,0.665751544269046,11.0,0,2,259249.88350515463,2020-01-02,2023-12-29,587.3558419471595
000600.SZ,970,1457,0.665751544269046,11.0,0,0,258966.20103092783,2020-01-02,2023-12-29,587.3556229795001
600509.SH,970,1457,0.665751544269046,11.0,0,0,258914.21030927834,2020-01-02,2023-12-29,587.3555828231089
002062.SZ,970,1457,0.665751544269046,11.0,0,2,258614.3237113402,2020-01-02,2023-12-29,587.3553510403545
600999.SH,970,1457,0.665751544269046,11.0,0,6,258564.06082474228,2020-01-02,2023-12-29,587.3553121658047
002274.SZ,970,1457,0.665751544269046,11.0,0,0,258303.41340206185,2020-01-02,2023-12-29,587.3551104534127
600588.SH,970,1457,0.665751544269046,11.0,0,0,258289.20103092783,2020-01-02,2023-12-29,587.3550994487521
300377.SZ,970,1457,0.665751544269046,11.0,1,0,258064.85463917526,2020-01-02,2023-12-29,587.3549256567313
600399.SH,970,1457,0.665751544269046,11.0,0,1,257631.2525773196,2020-01-02,2023-12-29,587.3545893342528
601958.SH,970,1457,0.665751544269046,11.0,0,0,257366.4907216495,2020-01-02,2023-12-29,587.3543836938559
002130.SZ,970,1457,0.665751544269046,11.0,0,0,257266.55773195878,2020-01-02,2023-12-29,587.3543060209564
600094.SH,970,1457,0.665751544269046,11.0,0,0,257053.30206185568,2020-01-02,2023-12-29,587.3541401670824
002210.SZ,970,1457,0.665751544269046,11.0,0,1,256739.24536082475,2020-01-02,2023-12-29,587.3538956672202
600318.SH,970,1457,0.665751544269046,11.0,0,10,256711.61443298968,2020-01-02,2023-12-29,587.3538741416392
300444.SZ,970,1457,0.665751544269046,11.0,3,0,256624.05154639174,2020-01-02,2023-12-29,587.3538059113937
601717.SH,970,1457,0.665751544269046,11.0,3,2,256242.42474226805,2020-01-02,2023-12-29,587.3535082702695
002244.SZ,970,1457,0.665751544269046,11.0,0,0,255891.53608247422,2020-01-02,2023-12-29,587.3532342112371
600621.SH,970,1457,0.665751544269046,11.0,0,0,255668.5030927835,2020-01-02,2023-12-29,587.3530598175279
600580.SH,970,1457,0.665751544269046,11.0,0,0,255622.65670103094,2020-01-02,2023-12-29,587.353023950518
600585.SH,970,1457,0.665751544269046,11.0,0,0,255386.88144329897,2020-01-02,2023-12-29,587.3528393947835
601229.SH,970,1457,0.665751544269046,11.0,0,0,255264.57525773195,2020-01-02,2023-12-29,587.3527435911137
600266.SH,970,1457,0.665751544269046,11.0,0,0,255123.98969072165,2020-01-02,2023-12-29,587.3526334122976
000822.SZ,970,1457,0.665751544269046,11.0,0,0,253887.0030927835,2020-01-02,2023-12-29,587.351661343568
002369.SZ,970,1457,0.665751544269046,11.0,0,5,253322.67731958762,2020-01-02,2023-12-29,587.3512163017617
600598.SH,970,1457,0.665751544269046,11.0,0,0,252647.81030927834,2020-01-02,2023-12-29,587.3506827807288
300152.SZ,970,1457,0.665751544269046,11.0,3,10,252642.76597938145,2020-01-02,2023-12-29,587.3506787875335
000686.SZ,970,1457,0.665751544269046,11.0,0,0,252428.52886597937,2020-01-02,2023-12-29,587.3505091193856
600223.SH,970,1457,0.665751544269046,11.0,0,0,252327.66288659794,2020-01-02,2023-12-29,587.3504291872657
002519.SZ,970,1457,0.665751544269046,11.0,0,0,252276.43608247422,2020-01-02,2023-12-29,587.3503885799053
002370.SZ,970,1457,0.665751544269046,11.0,0,0,252172.91855670104,2020-01-02,2023-12-29,587.3503064966469
002583.SZ,970,1457,0.665751544269046,11.0,0,0,251705.86391752577,2020-01-02,2023-12-29,587.3499357305536
002128.SZ,970,1457,0.665751544269046,11.0,1,0,251685.87113402062,2020-01-02,2023-12-29,587.3499198441554
600210.SH,970,1457,0.665751544269046,11.0,0,0,250349.39587628865,2020-01-02,2023-12-29,587.3488550001665
000949.SZ,970,1457,0.665751544269046,11.0,0,0,249816.19793814432,2020-01-02,2023-12-29,587.3484285845836
688009.SH,970,1457,0.665751544269046,11.0,1,0,249558.1742268041,2020-01-02,2023-12-29,587.3482219078174
000826.SZ,970,1457,0.665751544269046,11.0,0,10,248936.44020618557,2020-01-02,2023-12-29,587.3477230203024
002276.SZ,970,1457,0.665751544269046,11.0,0,0,248871.95154639176,2020-01-02,2023-12-29,587.3476712024527
002625.SZ,970,1457,0.665751544269046,11.0,0,0,248739.893814433,2020-01-02,2023-12-29,587.3475650496707
300157.SZ,970,1457,0.665751544269046,11.0,2,1,248623.69175257732,2020-01-02,2023-12-29,587.3474715956262
600183.SH,970,1457,0.665751544269046,11.0,0,0,248202.45463917527,2020-01-02,2023-12-29,587.3471324544424
600975.SH,970,1457,0.665751544269046,11.0,0,9,247945.5237113402,2020-01-02,2023-12-29,587.3469253146967
000595.SZ,970,1457,0.665751544269046,11.0,0,5,247750.39587628865,2020-01-02,2023-12-29,587.3467678576347
002703.SZ,970,1457,0.665751544269046,11.0,0,5,247547.77010309277,2020-01-02,2023-12-29,587.346604218857
600926.SH,970,1457,0.665751544269046,11.0,0,0,246936.0175257732,2020-01-02,2023-12-29,587.3461093590209
600708.SH,970,1457,0.665751544269046,11.0,0,0,246699.77319587627,2020-01-02,2023-12-29,587.3459179276903
600549.SH,970,1457,0.665751544269046,11.0,0,0,246257.95463917527,2020-01-02,2023-12-29,587.3455594248348
600743.SH,970,1457,0.665751544269046,11.0,0,0,246052.6886597938,2020-01-02,2023-12-29,587.3453926478942
002685.SZ,970,1457,0.665751544269046,11.0,0,5,245671.9412371134,2020-01-02,2023-12-29,587.3450829249907
000791.SZ,970,1457,0.665751544269046,11.0,0,0,245532.95257731958,2020-01-02,2023-12-29,587.3449697436284
300228.SZ,970,1457,0.665751544269046,11.0,1,0,245358.37835051547,2020-01-02,2023-12-29,587.3448274933894
300160.SZ,970,1457,0.665751544269046,11.0,4,0,245234.70824742268,2020-01-02,2023-12-29,587.3447266606587
002093.SZ,970,1457,0.665751544269046,11.0,0,0,245025.7432989691,2020-01-02,2023-12-29,587.3445561683353
600206.SH,970,1457,0.665751544269046,11.0,0,0,244912.2474226804,2020-01-02,2023-12-29,587.3444635072907
002663.SZ,970,1457,0.665751544269046,11.0,0,0,244765.65773195875,2020-01-02,2023-12-29,587.3443437640105
000927.SZ,970,1457,0.665751544269046,11.0,0,4,244589.93092783506,2020-01-02,2023-12-29,587.3442001252354
002428.SZ,970,1457,0.665751544269046,11.0,0,0,244408.39793814434,2020-01-02,2023-12-29,587.3440516320853
600996.SH,970,1457,0.665751544269046,11.0,0,0,244365.58453608246,2020-01-02,2023-12-29,587.3440165948464
300075.SZ,970,1457,0.665751544269046,11.0,4,0,244322.4175257732,2020-01-02,2023-12-29,587.3439812620095
600293.SH,970,1457,0.665751544269046,11.0,0,0,244157.34948453607,2020-01-02,2023-12-29,587.343846093773
600159.SH,970,1457,0.665751544269046,11.0,0,0,243867.86391752577,2020-01-02,2023-12-29,587.3436088237249
002251.SZ,970,1457,0.665751544269046,11.0,0,5,243747.43917525772,2020-01-02,2023-12-29,587.343510037448
300136.SZ,970,1457,0.665751544269046,11.0,0,0,243709.21649484537,2020-01-02,2023-12-29,587.3434786725886
000711.SZ,970,1457,0.665751544269046,11.0,0,1,243464.69793814432,2020-01-02,2023-12-29,587.343277908495
000987.SZ,970,1457,0.665751544269046,11.0,0,0,243324.0886597938,2020-01-02,2023-12-29,587.3431623686894
002064.SZ,970,1457,0.665751544269046,11.0,0,0,243143.6412371134,2020-01-02,2023-12-29,587.3430139956911
600075.SH,970,1457,0.665751544269046,11.0,0,1,242166.9298969072,2020-01-02,2023-12-29,587.3422089782924
002558.SZ,970,1457,0.665751544269046,11.0,0,0,241937.78350515463,2020-01-02,2023-12-29,587.3420196428401
